,customer_id,gender,is_senior_citizen,partner,dependents,phone_service,internet_service,contract_type,payment_type,monthly_charges,total_charges,churn,tenure,is_female,has_churned,has_phone,has_internet,has_phone_and_internet,partner_dependents,no_partners_no_dependents,no_dependents_yes_partners,dependents_no_partners,yes_dependents_and_partners,start_date,average_monthly_charges,validate_monthly_charges,contract_type_desc,phone_type_desc,internet_type_desc,is_auto
5818,8189-HBVRW,Female,0,No,No,2,2,0,Electronic check,$90.80,4921.2,No,54,TRUE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,20161024,$90.80,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,False
5819,8189-XRIKE,Female,1,No,No,1,2,0,Electronic check,$90.95,2897.95,No,32,TRUE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,20180903,$90.95,TRUE,Month-to-Month,One Line,Fiber Optic,False
5824,8198-RKSZG,Female,0,Yes,Yes,2,1,0,Credit card (automatic),$80.45,1137.05,No,14,TRUE,FALSE,TRUE,TRUE,TRUE,3,FALSE,FALSE,FALSE,TRUE,20200225,$80.45,TRUE,Month-to-Month,Two or More Lines,DSL,True
5828,8201-AAXCB,Male,0,Yes,Yes,2,1,0,Electronic check,$60.35,1404.65,No,23,FALSE,FALSE,TRUE,TRUE,TRUE,3,FALSE,FALSE,FALSE,TRUE,20190523,$60.35,TRUE,Month-to-Month,Two or More Lines,DSL,False
5829,8203-XJZRC,Male,0,No,No,1,0,0,Mailed check,$20.25,20.25,No,1,FALSE,FALSE,TRUE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,20210330,$20.25,TRUE,Month-to-Month,One Line,No Internet Service,False
5830,8204-TIFGJ,Female,0,No,No,1,0,0,Bank transfer (automatic),$20.30,470.6,No,23,TRUE,FALSE,TRUE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,20190525,$20.30,TRUE,Month-to-Month,One Line,No Internet Service,True
5832,8205-MQUGY,Male,0,Yes,Yes,1,1,0,Electronic check,$49.20,571.15,No,12,FALSE,FALSE,TRUE,TRUE,TRUE,3,FALSE,FALSE,FALSE,TRUE,20200511,$49.20,TRUE,Month-to-Month,One Line,DSL,False
5838,8212-CRQXP,Female,0,Yes,No,1,2,0,Credit card (automatic),$80.00,1706.45,No,21,TRUE,FALSE,TRUE,TRUE,TRUE,1,FALSE,TRUE,FALSE,FALSE,20190721,$80.00,TRUE,Month-to-Month,One Line,Fiber Optic,True
5839,8212-DJRCH,Male,0,Yes,Yes,1,2,0,Mailed check,$90.35,434.5,No,5,FALSE,FALSE,TRUE,TRUE,TRUE,3,FALSE,FALSE,FALSE,TRUE,20201204,$90.35,TRUE,Month-to-Month,One Line,Fiber Optic,False
5843,8217-QYOHV,Male,0,No,No,1,1,0,Mailed check,$55.75,266.95,No,5,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,20201205,$55.75,TRUE,Month-to-Month,One Line,DSL,False
5847,8221-EQDGL,Male,0,Yes,No,1,1,0,Mailed check,$61.00,2130.45,No,35,FALSE,FALSE,TRUE,TRUE,TRUE,1,FALSE,TRUE,FALSE,FALSE,20180602,$61.00,TRUE,Month-to-Month,One Line,DSL,False
5849,8224-DWCKX,Male,1,No,No,2,2,0,Credit card (automatic),$73.30,828.05,No,11,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,20200521,$73.30,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,True
5850,8224-IVVPA,Female,0,No,No,1,1,0,Mailed check,$56.70,1652.95,No,29,TRUE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,20181125,$56.70,TRUE,Month-to-Month,One Line,DSL,False
5853,8225-BTJAU,Male,1,No,No,1,2,0,Electronic check,$79.25,793.55,Yes,10,FALSE,TRUE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,20200629,$79.25,TRUE,Month-to-Month,One Line,Fiber Optic,False
5856,8229-MYEJZ,Female,0,No,No,1,1,0,Electronic check,$51.20,498.25,No,10,TRUE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,20200708,$51.20,TRUE,Month-to-Month,One Line,DSL,False
5857,8229-TNIQA,Female,0,No,No,1,1,0,Mailed check,$45.30,196.95,Yes,4,TRUE,TRUE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,20201218,$45.30,TRUE,Month-to-Month,One Line,DSL,False
5864,8242-JSVBO,Male,0,No,No,1,1,0,Bank transfer (automatic),$44.65,322.5,No,7,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,20200922,$44.65,TRUE,Month-to-Month,One Line,DSL,True
5866,8242-SOQUO,Female,1,No,No,1,2,0,Electronic check,$84.70,392.5,No,5,TRUE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,20201210,$84.70,TRUE,Month-to-Month,One Line,Fiber Optic,False
5867,8245-UMPYT,Female,1,No,No,2,2,0,Electronic check,$96.40,1581.2,Yes,16,TRUE,TRUE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,20191218,$96.40,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,False
5868,8246-SHFGA,Male,0,No,No,1,0,0,Credit card (automatic),$21.10,385.55,No,18,FALSE,FALSE,TRUE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,20191022,$21.10,TRUE,Month-to-Month,One Line,No Internet Service,True
5870,8250-ZNGGW,Female,1,No,No,1,1,0,Credit card (automatic),$59.90,287.85,No,5,TRUE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,20201204,$59.90,TRUE,Month-to-Month,One Line,DSL,True
5871,8257-RZAHR,Female,0,Yes,No,2,1,0,Bank transfer (automatic),$64.70,941.0,Yes,15,TRUE,TRUE,TRUE,TRUE,TRUE,1,FALSE,TRUE,FALSE,FALSE,20200212,$64.70,TRUE,Month-to-Month,Two or More Lines,DSL,True
5872,8258-GSTJK,Male,1,No,No,2,2,0,Electronic check,$77.00,237.75,Yes,3,FALSE,TRUE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,20210126,$77.00,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,False
5874,8259-NFJTV,Female,0,Yes,Yes,0,1,0,Mailed check,$34.65,246.6,No,7,TRUE,FALSE,FALSE,TRUE,FALSE,3,FALSE,FALSE,FALSE,TRUE,20200925,$34.65,TRUE,Month-to-Month,No Phone Service,DSL,False
5875,8260-NGFNY,Female,0,No,No,0,1,0,Mailed check,$25.20,25.2,Yes,1,TRUE,TRUE,FALSE,TRUE,FALSE,0,TRUE,FALSE,FALSE,FALSE,20210330,$25.20,TRUE,Month-to-Month,No Phone Service,DSL,False
5877,8262-COGGB,Male,0,No,No,1,0,0,Mailed check,$20.45,20.45,No,1,FALSE,FALSE,TRUE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,20210330,$20.45,TRUE,Month-to-Month,One Line,No Internet Service,False
5878,8263-JQAIK,Male,1,No,No,0,1,0,Mailed check,$24.45,47.5,Yes,2,FALSE,TRUE,FALSE,TRUE,FALSE,0,TRUE,FALSE,FALSE,FALSE,20210301,$24.45,TRUE,Month-to-Month,No Phone Service,DSL,False
5879,8263-OKETD,Female,0,No,No,2,1,0,Credit card (automatic),$68.90,1370.35,No,20,TRUE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,20190903,$68.90,TRUE,Month-to-Month,Two or More Lines,DSL,True
5882,8266-VBFQL,Male,0,No,No,1,2,0,Electronic check,$90.40,356.65,No,4,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,20201230,$90.40,TRUE,Month-to-Month,One Line,Fiber Optic,False
5883,8267-KFGYD,Male,0,No,Yes,1,0,0,Mailed check,$21.05,21.05,No,1,FALSE,FALSE,TRUE,FALSE,FALSE,2,FALSE,FALSE,TRUE,FALSE,20210330,$21.05,TRUE,Month-to-Month,One Line,No Internet Service,False
5886,8270-RKSAP,Male,0,No,No,1,2,0,Electronic check,$70.50,597.9,No,8,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,20200815,$70.50,TRUE,Month-to-Month,One Line,Fiber Optic,False
5888,8276-MQBYC,Male,1,No,No,2,2,0,Electronic check,$97.80,4913.3,Yes,50,FALSE,TRUE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,20170221,$97.80,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,False
5890,8280-MQRQN,Female,0,No,No,1,1,0,Mailed check,$50.45,50.45,Yes,1,TRUE,TRUE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,20210330,$50.45,TRUE,Month-to-Month,One Line,DSL,False
5892,8286-AFUYI,Male,0,No,No,1,1,0,Electronic check,$47.95,47.95,No,1,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,20210330,$47.95,TRUE,Month-to-Month,One Line,DSL,False
5893,8290-YWKHZ,Female,1,Yes,No,2,2,0,Electronic check,$93.20,2931.0,Yes,31,TRUE,TRUE,TRUE,TRUE,TRUE,1,FALSE,TRUE,FALSE,FALSE,20180916,$93.20,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,False
5896,8292-TYSPY,Male,0,No,No,1,1,0,Credit card (automatic),$55.00,1046.5,Yes,19,FALSE,TRUE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,20190929,$55.00,TRUE,Month-to-Month,One Line,DSL,True
5898,8295-FHIVV,Male,0,No,No,1,0,0,Mailed check,$19.40,168.65,No,9,FALSE,FALSE,TRUE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,20200808,$19.40,TRUE,Month-to-Month,One Line,No Internet Service,False
5900,8305-VHZBZ,Male,0,No,No,1,0,0,Mailed check,$20.20,20.2,Yes,1,FALSE,TRUE,TRUE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,20210330,$20.20,TRUE,Month-to-Month,One Line,No Internet Service,False
5901,8309-IEYJD,Female,1,No,No,1,2,0,Mailed check,$70.60,70.6,No,1,TRUE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,20210330,$70.60,TRUE,Month-to-Month,One Line,Fiber Optic,False
5905,8313-KTIHG,Male,0,No,No,1,1,0,Electronic check,$61.30,249.4,No,4,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,20201227,$61.30,TRUE,Month-to-Month,One Line,DSL,False
5906,8313-NDOIA,Female,0,No,No,2,2,0,Electronic check,$104.15,2494.65,No,24,TRUE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,20190502,$104.15,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,False
5910,8317-BVKSO,Male,0,No,No,1,0,0,Electronic check,$20.05,299.3,No,15,FALSE,FALSE,TRUE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,20200131,$20.05,TRUE,Month-to-Month,One Line,No Internet Service,False
5913,8325-QRPZR,Female,0,No,No,1,2,0,Electronic check,$75.15,525.0,No,7,TRUE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,20200929,$75.15,TRUE,Month-to-Month,One Line,Fiber Optic,False
5917,8329-GWVPJ,Female,0,Yes,Yes,1,2,0,Bank transfer (automatic),$69.75,3557.7,No,51,TRUE,FALSE,TRUE,TRUE,TRUE,3,FALSE,FALSE,FALSE,TRUE,20170129,$69.75,TRUE,Month-to-Month,One Line,Fiber Optic,True
5918,8329-IBCTI,Female,0,No,No,1,0,0,Mailed check,$19.65,19.65,Yes,1,TRUE,TRUE,TRUE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,20210330,$19.65,TRUE,Month-to-Month,One Line,No Internet Service,False
5923,8337-MSSXB,Female,0,No,No,1,2,0,Electronic check,$86.30,1180.95,Yes,14,TRUE,TRUE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,20200309,$86.30,TRUE,Month-to-Month,One Line,Fiber Optic,False
5924,8337-UPOAQ,Male,1,Yes,No,2,2,0,Electronic check,$89.80,914.3,Yes,10,FALSE,TRUE,TRUE,TRUE,TRUE,1,FALSE,TRUE,FALSE,FALSE,20200624,$89.80,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,False
5926,8344-WFMFH,Male,0,No,Yes,1,1,0,Electronic check,$50.10,484.05,No,10,FALSE,FALSE,TRUE,TRUE,TRUE,2,FALSE,FALSE,TRUE,FALSE,20200710,$50.10,TRUE,Month-to-Month,One Line,DSL,False
5929,8348-HFYIV,Male,0,No,No,0,1,0,Electronic check,$49.25,90.35,Yes,2,FALSE,TRUE,FALSE,TRUE,FALSE,0,TRUE,FALSE,FALSE,FALSE,20210305,$49.25,TRUE,Month-to-Month,No Phone Service,DSL,False
5931,8350-NYMVI,Female,0,No,No,0,1,0,Bank transfer (automatic),$41.10,1597.05,No,39,TRUE,FALSE,FALSE,TRUE,FALSE,0,TRUE,FALSE,FALSE,FALSE,20180203,$41.10,TRUE,Month-to-Month,No Phone Service,DSL,True
5932,8356-WUAOJ,Female,0,Yes,No,1,1,0,Electronic check,$45.00,45.0,No,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,FALSE,TRUE,FALSE,FALSE,20210330,$45.00,TRUE,Month-to-Month,One Line,DSL,False
5933,8357-EQXFO,Female,0,No,No,1,2,0,Electronic check,$95.35,660.9,Yes,7,TRUE,TRUE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,20201001,$95.35,TRUE,Month-to-Month,One Line,Fiber Optic,False
5935,8361-LTMKD,Male,1,Yes,No,2,2,0,Mailed check,$74.40,306.6,Yes,4,FALSE,TRUE,TRUE,TRUE,TRUE,1,FALSE,TRUE,FALSE,FALSE,20201225,$74.40,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,False
5936,8364-TRMMK,Female,0,No,No,2,1,0,Mailed check,$50.65,151.3,Yes,3,TRUE,TRUE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,20210129,$50.65,TRUE,Month-to-Month,Two or More Lines,DSL,False
5937,8372-JUXUI,Male,0,No,Yes,2,2,0,Electronic check,$74.35,74.35,Yes,1,FALSE,TRUE,TRUE,TRUE,TRUE,2,FALSE,FALSE,TRUE,FALSE,20210330,$74.35,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,False
5939,8374-XGEJJ,Male,1,Yes,No,2,2,0,Electronic check,$101.00,4388.4,Yes,43,FALSE,TRUE,TRUE,TRUE,TRUE,1,FALSE,TRUE,FALSE,FALSE,20170916,$101.00,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,False
5940,8375-DKEBR,Female,1,No,No,1,2,0,Electronic check,$69.60,69.6,Yes,1,TRUE,TRUE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,20210330,$69.60,TRUE,Month-to-Month,One Line,Fiber Optic,False
5942,8378-LKJAF,Male,0,Yes,Yes,2,2,0,Credit card (automatic),$101.15,3956.7,No,39,FALSE,FALSE,TRUE,TRUE,TRUE,3,FALSE,FALSE,FALSE,TRUE,20180126,$101.15,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,True
5944,8380-PEFPE,Male,0,No,Yes,1,2,0,Electronic check,$71.65,71.65,Yes,1,FALSE,TRUE,TRUE,TRUE,TRUE,2,FALSE,FALSE,TRUE,FALSE,20210330,$71.65,TRUE,Month-to-Month,One Line,Fiber Optic,False
5945,8382-SHQEH,Female,0,Yes,No,2,2,0,Electronic check,$84.90,764.95,Yes,9,TRUE,TRUE,TRUE,TRUE,TRUE,1,FALSE,TRUE,FALSE,FALSE,20200729,$84.90,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,False
5947,8384-FZBJK,Female,0,Yes,Yes,2,2,0,Electronic check,$100.60,5611.7,No,56,TRUE,FALSE,TRUE,TRUE,TRUE,3,FALSE,FALSE,FALSE,TRUE,20160906,$100.60,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,False
5948,8387-MOJJT,Female,0,Yes,Yes,1,2,0,Credit card (automatic),$77.95,3384.0,Yes,43,TRUE,TRUE,TRUE,TRUE,TRUE,3,FALSE,FALSE,FALSE,TRUE,20170917,$77.95,TRUE,Month-to-Month,One Line,Fiber Optic,True
5949,8387-UGUSU,Female,0,Yes,Yes,1,0,0,Mailed check,$20.05,284.3,No,14,TRUE,FALSE,TRUE,FALSE,FALSE,3,FALSE,FALSE,FALSE,TRUE,20200223,$20.05,TRUE,Month-to-Month,One Line,No Internet Service,False
5951,8388-FYNPZ,Male,0,No,No,1,1,0,Electronic check,$56.75,245.15,No,4,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,20201219,$56.75,TRUE,Month-to-Month,One Line,DSL,False
5953,8393-DLHGA,Male,0,No,Yes,1,2,0,Electronic check,$95.90,2448.75,Yes,26,FALSE,TRUE,TRUE,TRUE,TRUE,2,FALSE,FALSE,TRUE,FALSE,20190315,$95.90,TRUE,Month-to-Month,One Line,Fiber Optic,False
5954,8393-JMVMB,Male,0,No,No,1,0,0,Mailed check,$19.45,19.45,No,1,FALSE,FALSE,TRUE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,20210330,$19.45,TRUE,Month-to-Month,One Line,No Internet Service,False
5956,8397-MVTAZ,Male,0,Yes,No,2,2,0,Electronic check,$100.05,3480.0,Yes,35,FALSE,TRUE,TRUE,TRUE,TRUE,1,FALSE,TRUE,FALSE,FALSE,20180607,$100.05,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,False
5958,8399-YNDCH,Male,1,No,No,1,1,0,Bank transfer (automatic),$60.05,1236.15,Yes,21,FALSE,TRUE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,20190812,$60.05,TRUE,Month-to-Month,One Line,DSL,True
5959,8400-WZICQ,Female,0,Yes,Yes,1,1,0,Electronic check,$55.70,3131.8,No,56,TRUE,FALSE,TRUE,TRUE,TRUE,3,FALSE,FALSE,FALSE,TRUE,20160823,$55.70,TRUE,Month-to-Month,One Line,DSL,False
5960,8401-EMUWF,Male,0,Yes,Yes,2,1,0,Bank transfer (automatic),$69.40,3058.3,No,44,FALSE,FALSE,TRUE,TRUE,TRUE,3,FALSE,FALSE,FALSE,TRUE,20170828,$69.40,TRUE,Month-to-Month,Two or More Lines,DSL,True
5963,8404-FYDIB,Male,0,No,No,2,2,0,Credit card (automatic),$86.65,2208.75,No,25,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,20190316,$86.65,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,True
5964,8404-GFGCZ,Male,0,Yes,No,2,1,0,Electronic check,$65.60,250.1,No,4,FALSE,FALSE,TRUE,TRUE,TRUE,1,FALSE,TRUE,FALSE,FALSE,20210104,$65.60,TRUE,Month-to-Month,Two or More Lines,DSL,False
5966,8404-VLQFB,Female,0,Yes,Yes,2,0,0,Electronic check,$25.25,394.85,No,16,TRUE,FALSE,TRUE,FALSE,FALSE,3,FALSE,FALSE,FALSE,TRUE,20200110,$25.25,TRUE,Month-to-Month,Two or More Lines,No Internet Service,False
5970,8410-BGQXN,Male,0,No,No,1,0,0,Mailed check,$19.40,93.4,No,5,FALSE,FALSE,TRUE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,20201204,$19.40,TRUE,Month-to-Month,One Line,No Internet Service,False
5971,8413-VONUO,Male,0,No,No,1,2,0,Electronic check,$95.65,167.3,Yes,2,FALSE,TRUE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,20210307,$95.65,TRUE,Month-to-Month,One Line,Fiber Optic,False
5973,8414-MYSHR,Male,1,No,No,1,2,0,Electronic check,$91.40,449.75,Yes,5,FALSE,TRUE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,20201201,$91.40,TRUE,Month-to-Month,One Line,Fiber Optic,False
5975,8417-FMLZI,Male,0,Yes,Yes,1,2,0,Credit card (automatic),$83.55,477.55,Yes,6,FALSE,TRUE,TRUE,TRUE,TRUE,3,FALSE,FALSE,FALSE,TRUE,20201107,$83.55,TRUE,Month-to-Month,One Line,Fiber Optic,True
5977,8421-WZOOW,Female,1,Yes,Yes,1,2,0,Credit card (automatic),$95.30,5567.45,No,58,TRUE,FALSE,TRUE,TRUE,TRUE,3,FALSE,FALSE,FALSE,TRUE,20160618,$95.30,TRUE,Month-to-Month,One Line,Fiber Optic,True
5978,8429-XIBUM,Male,0,No,No,2,2,0,Bank transfer (automatic),$101.35,2317.1,Yes,23,FALSE,TRUE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,20190604,$101.35,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,True
5981,8433-WXGNA,Male,0,No,No,1,2,0,Electronic check,$75.70,189.2,Yes,2,FALSE,TRUE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,20210212,$75.70,TRUE,Month-to-Month,One Line,Fiber Optic,False
5984,8436-BJUMM,Male,0,Yes,Yes,2,2,0,Electronic check,$83.75,2070.6,Yes,25,FALSE,TRUE,TRUE,TRUE,TRUE,3,FALSE,FALSE,FALSE,TRUE,20190408,$83.75,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,False
5985,8439-LTUGF,Male,0,No,No,1,0,0,Credit card (automatic),$20.00,198.6,No,10,FALSE,FALSE,TRUE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,20200701,$20.00,TRUE,Month-to-Month,One Line,No Internet Service,True
5987,8443-WVPSS,Male,0,Yes,No,1,2,0,Electronic check,$99.85,990.9,Yes,10,FALSE,TRUE,TRUE,TRUE,TRUE,1,FALSE,TRUE,FALSE,FALSE,20200702,$99.85,TRUE,Month-to-Month,One Line,Fiber Optic,False
5988,8443-ZRDBZ,Male,0,No,No,2,2,0,Electronic check,$76.05,318.9,Yes,4,FALSE,TRUE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,20201223,$76.05,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,False
5989,8444-WRIDW,Female,1,No,No,2,2,0,Credit card (automatic),$80.45,5224.35,Yes,65,TRUE,TRUE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,20151202,$80.45,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,True
5990,8445-DNBAE,Male,0,No,Yes,2,1,0,Electronic check,$50.05,50.05,No,1,FALSE,FALSE,TRUE,TRUE,TRUE,2,FALSE,FALSE,TRUE,FALSE,20210330,$50.05,TRUE,Month-to-Month,Two or More Lines,DSL,False
5991,8450-JOVAH,Male,0,Yes,Yes,2,1,0,Mailed check,$56.70,113.55,Yes,2,FALSE,TRUE,TRUE,TRUE,TRUE,3,FALSE,FALSE,FALSE,TRUE,20210228,$56.70,TRUE,Month-to-Month,Two or More Lines,DSL,False
5993,8450-UYIBU,Female,1,No,No,0,1,0,Electronic check,$39.85,1434.6,No,36,TRUE,FALSE,FALSE,TRUE,FALSE,0,TRUE,FALSE,FALSE,FALSE,20180501,$39.85,TRUE,Month-to-Month,No Phone Service,DSL,False
5995,8455-HIRAQ,Female,0,No,No,1,1,0,Mailed check,$44.45,369.3,No,8,TRUE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,20200820,$44.45,TRUE,Month-to-Month,One Line,DSL,False
5996,8456-QDAVC,Male,0,No,No,1,2,0,Bank transfer (automatic),$78.70,1495.1,No,19,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,20190930,$78.70,TRUE,Month-to-Month,One Line,Fiber Optic,True
5997,8457-XIGKN,Male,0,No,No,1,0,0,Credit card (automatic),$19.60,356.15,No,18,FALSE,FALSE,TRUE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,20191025,$19.60,TRUE,Month-to-Month,One Line,No Internet Service,True
6002,8467-WYNSR,Male,0,No,No,1,1,0,Mailed check,$55.10,1253.15,No,23,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,20190608,$55.10,TRUE,Month-to-Month,One Line,DSL,False
6003,8468-EHYJA,Female,0,Yes,No,2,2,0,Electronic check,$99.65,5497.05,No,55,TRUE,FALSE,TRUE,TRUE,TRUE,1,FALSE,TRUE,FALSE,FALSE,20160925,$99.65,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,False
6006,8473-VUVJN,Male,1,No,No,2,2,0,Electronic check,$73.65,73.65,Yes,1,FALSE,TRUE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,20210330,$73.65,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,False
6007,8474-UMLNT,Female,0,No,No,1,1,0,Bank transfer (automatic),$67.80,842.25,No,12,TRUE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,20200417,$67.80,TRUE,Month-to-Month,One Line,DSL,True
6009,8481-YYXWG,Female,0,No,No,1,2,0,Electronic check,$89.35,461.7,Yes,5,TRUE,TRUE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,20201123,$89.35,TRUE,Month-to-Month,One Line,Fiber Optic,False
6010,8485-GJCDN,Female,1,No,No,1,2,0,Mailed check,$69.05,318.5,Yes,5,TRUE,TRUE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,20201210,$69.05,TRUE,Month-to-Month,One Line,Fiber Optic,False
6011,8486-AYEQH,Female,0,No,No,2,2,0,Electronic check,$76.05,2227.8,No,29,TRUE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,20181120,$76.05,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,False
6012,8490-BXHEO,Male,1,No,No,2,2,0,Credit card (automatic),$80.55,1411.65,No,18,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,20191113,$80.55,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,True
6013,8495-LJDFO,Female,1,No,No,2,2,0,Bank transfer (automatic),$108.95,7111.3,No,65,TRUE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,20151122,$108.95,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,True
6014,8495-PRWFH,Female,1,No,No,2,1,0,Electronic check,$55.65,2421.75,No,44,TRUE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,20170914,$55.65,TRUE,Month-to-Month,Two or More Lines,DSL,False
6016,8496-EJAUI,Male,0,No,No,1,2,0,Credit card (automatic),$73.85,1424.5,Yes,19,FALSE,TRUE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,20190921,$73.85,TRUE,Month-to-Month,One Line,Fiber Optic,True
6017,8498-XXGWA,Female,0,Yes,No,1,1,0,Mailed check,$55.15,3673.15,No,67,TRUE,FALSE,TRUE,TRUE,TRUE,1,FALSE,TRUE,FALSE,FALSE,20151013,$55.15,TRUE,Month-to-Month,One Line,DSL,False
6019,8510-AWCXC,Female,1,No,No,2,2,0,Electronic check,$100.80,1308.1,Yes,13,TRUE,TRUE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,20200331,$100.80,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,False
